"Genome ID","sample","Version","ST_Enterobase","adk","fumC","gyrB","icd","mdh","purA","recA"
"64a9bbc449cc8bc996809383","SB2710445501","202214121127-v3.2.1","1178","10","27","5","8","12","1","2"
"64a9bbc449cc8bca4b80931d","SB2711674043","202214121127-v3.2.1","75","6","6","5","10","20","23","6"
"64a9bbc449cc8bc9ac809796","SB278791378","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc449cc8bcaaa809393","SB278344722","202214121127-v3.2.1","569","13","38","84","13","17","64","34"
"64a9bbc449cc8bcabe809595","SB2710446028","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc449cc8bcad1809766","SB2710445905","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc449cc8bcaf3809690","SB279408779","202214121127-v3.2.1","442","6","95","33","18","9","8","14"
"64a9bbc449cc8bcb1280924d","SB279408072","202214121127-v3.2.1","6949","36","43","247","13","23","11","26"
"64a9bbc449cc8bcb44809559","SB2710442890","202214121127-v3.2.1","8924","6","4","32","88","11","8","14"
"64a9bbc449cc8bcb7f8095e9","SB2710443040","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc449cc8bcbc68092ed","SB2710442660","202214121127-v3.2.1","767","6","4","4","16","24","8","104"
"64a9bbc449cc8bcbf6809365","SB2710442287","202214121127-v3.2.1","3489","136","7","4","8","8","8","2"
"64a9bbc449cc8bcc288098c4","SB279406843","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc449cc8bcc3b809212","SB2713433219","202214121127-v3.2.1","223","6","4","4","18","24","8","14"
"64a9bbc449cc8bcc518091c9","SB2713433324","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc449cc8bcc6d809202","SB2713433238","202214121127-v3.2.1","278","9","23","64","18","11","8","6"
"64a9bbc449cc8bcc758097e1","SB279408829","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc449cc8bccad8097bc","SB2711674031","202214121127-v3.2.1","2606","6","4","1","95","69","8","2"
"64a9bbc449cc8bccdf809524","SB279406774","202214121127-v3.2.1","648","92","4","87","96","70","58","2"
"64a9bbc449cc8bccff809224","SB2713433201","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc449cc8bcd3d80987d","SB2710442114","202214121127-v3.2.1","8618","10","11","4","8","8","8","612"
"64a9bbc449cc8bcdce80953a","SB2711674168","202214121127-v3.2.1","12236","10","11","5","8","7","996","6"
"64a9bbc449cc8bcde78093b0","SB2710442269","202214121127-v3.2.1","164","6","4","32","16","12","8","7"
"64a9bbc449cc8bce05809634","SB2711674196","202214121127-v3.2.1","12212","10","367","4","8","8","18","2"
"64a9bbc449cc8bce268095d3","SB278791095","202214121127-v3.2.1","1604","14","14","10","14","17","8","10"
"64a9bbc449cc8bce6380961e","SB278790640","202214121127-v3.2.1","80","13","24","19","14","23","1","10"
"64a9bbc449cc8bcea68090c5","SB2713433738","202214121127-v3.2.1","345","6","4","14","1","20","62","7"
"64a9bbc449cc8bced8809683","SB279406517","202214121127-v3.2.1","366","6","4","15","1","22","8","7"
"64a9bbc449cc8bcef5809659","SB2711674194","202214121127-v3.2.1","12212","10","367","4","8","8","18","2"
"64a9bbc449cc8bceff80937c","SB279407463","202214121127-v3.2.1","38","4","26","2","25","5","5","19"
"64a9bbc449cc8bcf19809150","SB2713433492","202214121127-v3.2.1","141","13","52","10","14","17","25","17"
"64a9bbc449cc8bcf2f8093f7","SB2710442606","202214121127-v3.2.1","1244","6","7","5","8","8","18","2"
"64a9bbc449cc8bcf548093a9","SB277889387","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc449cc8bcf57809686","SB2710442583","202214121127-v3.2.1","847","6","6","5","26","9","13","98"
"64a9bbc449cc8bcfa78095cd","SB279408727","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc449cc8bcfb18090f0","SB2713433624","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc449cc8bcfb4809179","SB2713433441","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc449cc8bd019809263","SB2710196251","202214121127-v3.2.1","3c6d6dc7665d2ff1bc20aad478836be59021b300","1320","4","109","1","8","8","6"
"64a9bbc449cc8bd06f8096e5","SB279408110","202214121127-v3.2.1","297","6","65","32","26","9","8","2"
"64a9bbc449cc8bd0fd80972a","SB278790579","202214121127-v3.2.1","62","28","33","25","29","7","11","24"
"64a9bbc449cc8bd122809547","SB2710445277","202214121127-v3.2.1","1946","13","43","19","14","23","11","10"
"64a9bbc449cc8bd15080957b","SB278790847","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc449cc8bd17c809466","SB277889770","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc449cc8bd1f7809617","SB2710442055","202214121127-v3.2.1","1423","6","4","3","18","9","8","6"
"64a9bbc449cc8bd1fd8097f4","SB278790707","202214121127-v3.2.1","141","13","52","10","14","17","25","17"
"64a9bbc449cc8bd2b68091f0","SB2713433257","202214121127-v3.2.1","428","96","40","13","100","23","28","66"
"64a9bbc449cc8bd2e48090a2","SB2713433777","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc449cc8bd3018091b1","SB2713433373","202214121127-v3.2.1","1429","6","4","109","1","8","8","6"
"64a9bbc449cc8bd3588093ef","SB2710446053","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc449cc8bd3e680942d","SB279408143","202214121127-v3.2.1","4417","6","6","401","18","7","18","6"
"64a9bbc449cc8bd42980937f","SB2711672847","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc449cc8bd464809265","SB279408381","202214121127-v3.2.1","1248","6","29","12","1","9","8","7"
"64a9bbc449cc8bd4798095d7","SB278791425","202214121127-v3.2.1","8582","834","3","234","342","5","5","302"
"64a9bbc449cc8bd4888096e6","SB278344954","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc449cc8bd4b2809325","SB278791484","202214121127-v3.2.1","aaa49c201d961c3c95183092777a647fde7845ac","80","a76d1deef69bd5107e5e8b1a6a82b5e5d5a9b74c","33","605","11","8","6"
"64a9bbc449cc8bd4be80951e","SB2710445814","202214121127-v3.2.1","398","64","7","1","1","8","8","6"
"64a9bbc449cc8bd5198095a0","SB277889792","202214121127-v3.2.1","140","55","38","19","37","17","11","26"
"64a9bbc449cc8bd51d8098c3","SB278791380","202214121127-v3.2.1","23","6","4","12","1","20","13","7"
"64a9bbc449cc8bd551809191","SB2713433413","202214121127-v3.2.1","5378","6","4","15","102","9","73","364"
"64a9bbc449cc8bd57d8095bd","SB278790720","202214121127-v3.2.1","38","4","26","2","25","5","5","19"
"64a9bbc449cc8bd5ab8096d7","SB278790807","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc449cc8bd5f2809525","SB2710445179","202214121127-v3.2.1","7906","6","4","4","16","7","7","7"
"64a9bbc449cc8bd61f809540","SB279407170","202214121127-v3.2.1","491","13","39","19","36","30","14","82"
"64a9bbc449cc8bd61f80985f","SB2711674014","202214121127-v3.2.1","641","9","6","33","131","24","8","7"
"64a9bbc449cc8bd627809327","SB279408801","202214121127-v3.2.1","297","6","65","32","26","9","8","2"
"64a9bbc449cc8bd63f8090a5","SB2713433774","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc449cc8bd6bf809739","SB277889723","202214121127-v3.2.1","10738","6","1542","5","28","1","1","2"
"64a9bbc449cc8bd7298096d1","SB279407796","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc449cc8bd72d8094fc","SB2710445105","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc449cc8bd7508096b9","SB2710445177","202214121127-v3.2.1","409","10","11","1","1","71","8","6"
"64a9bbc449cc8bd79b809674","SB278344628","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc449cc8bd83e8090a8","SB2713433771","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc449cc8bd84b8096ce","SB279406710","202214121127-v3.2.1","1722","101","4","97","29","70","158","2"
"64a9bbc449cc8bd84c80972e","SB279406571","202214121127-v3.2.1","657","20","45","41","43","5","50","46"
"64a9bbc449cc8bd8ab8092fe","SB277889736","202214121127-v3.2.1","1850","6","65","225","140","9","1","165"
"64a9bbc449cc8bd8c3809552","SB278344825","202214121127-v3.2.1","1262","177","24","9","13","17","11","25"
"64a9bbc449cc8bd9988093c2","SB2710441992","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc449cc8bd9b3809724","SB2711674148","202214121127-v3.2.1","3202","6","11","5","348","278","8","2"
"64a9bbc449cc8bd9ba8094f5","SB279407114","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc449cc8bd9e7809853","SB279407841","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc449cc8bda29809864","SB2710441373","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc449cc8bda8b809485","SB2710443005","202214121127-v3.2.1","398","64","7","1","1","8","8","6"
"64a9bbc449cc8bdb508092fc","SB279407274","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc449cc8bdb548092c6","SB278791491","202214121127-v3.2.1","942","6","4","3","16","9","8","6"
"64a9bbc449cc8bdb55809837","SB278344994","202214121127-v3.2.1","404","14","14","10","14","17","7","74"
"64a9bbc449cc8bdbb980986b","SB279406669","202214121127-v3.2.1","43","24","11","4","8","8","8","2"
"64a9bbc449cc8bdbec80986a","SB279407989","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc449cc8bdc158090cc","SB2713433731","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc449cc8bdc1d80920f","SB2713433223","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc449cc8bdc1d8096b5","SB2710445951","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc449cc8bdc4e8096c4","SB279406566","202214121127-v3.2.1","1611","6","4","15","18","9","26","7"
"64a9bbc449cc8bdc8280962e","SB2710446027","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc449cc8bdcdf809333","SB278790333","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc449cc8bdd1c8092d3","SB279407399","202214121127-v3.2.1","297","6","65","32","26","9","8","2"
"64a9bbc449cc8bdd3b809116","SB2713433572","202214121127-v3.2.1","62","28","33","25","29","7","11","24"
"64a9bbc449cc8bdd968091fe","SB2713433243","202214121127-v3.2.1","141","13","52","10","14","17","25","17"
"64a9bbc449cc8bddea8090ad","SB2713433766","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc449cc8bde67809533","SB279407098","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc449cc8bdf44809426","SB279406891","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc449cc8bdf458095ba","SB279406563","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc449cc8bdf71809260","SB278790439","202214121127-v3.2.1","141","13","52","10","14","17","25","17"
"64a9bbc449cc8bdfc680975d","SB279408831","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc449cc8bdfdd809226","SB2713433199","202214121127-v3.2.1","647","37","38","19","37","17","100","26"
"64a9bbc449cc8be013809599","SB2710441865","202214121127-v3.2.1","355","36","24","10","13","17","10","25"
"64a9bbc449cc8be0338090ab","SB2713433768","202214121127-v3.2.1","641","9","6","33","131","24","8","7"
"64a9bbc449cc8be03f80943a","SB2710445338","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc449cc8be06f8092fa","SB2710446030","202214121127-v3.2.1","12159","36","24","9","13","17","11","430"
"64a9bbc449cc8be07d8092d7","SB279408117","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc449cc8be088809469","SB279406450","202214121127-v3.2.1","212","6","29","4","18","11","8","6"
"64a9bbc449cc8be0af80924a","SB2710441871","202214121127-v3.2.1","7093","9","4","32","185","24","13","7"
"64a9bbc449cc8be0e08094c5","SB279408765","202214121127-v3.2.1","2040","6","29","22","18","11","8","41"
"64a9bbc449cc8be106809557","SB278790491","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc449cc8be12a809442","SB2710441476","202214121127-v3.2.1","1434","10","11","5","8","7","8","6"
"64a9bbc449cc8be160809198","SB2713433406","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc449cc8be1848095af","SB2711674133","202214121127-v3.2.1","154","6","6","5","10","9","8","6"
"64a9bbc449cc8be1888091b6","SB2713433365","202214121127-v3.2.1","2040","6","29","22","18","11","8","41"
"64a9bbc449cc8be190809321","SB278790944","202214121127-v3.2.1","404","14","14","10","14","17","7","74"
"64a9bbc449cc8be19e809535","SB2710444991","202214121127-v3.2.1","99e785af4c33e72f8729e4e5d9ae3d99c6614810","6","4","f76cb846437e60322396c28a2000083be3141f23","18","11","8","7"
"64a9bbc449cc8be1aa8095d5","SB279406549","202214121127-v3.2.1","1252","176","4","12","16","7","7","7"
"64a9bbc449cc8be1ba8095fb","SB2710441485","202214121127-v3.2.1","23","6","4","12","1","20","13","7"
"64a9bbc449cc8be1c080926b","SB2710446003","202214121127-v3.2.1","349","34","36","39","87","67","16","4"
"64a9bbc449cc8be1cb80942b","SB2710445859","202214121127-v3.2.1","515","57","11","1","109","7","8","2"
"64a9bbc449cc8be207809578","SB279407403","202214121127-v3.2.1","607","113","4","5","83","8","8","6"
"64a9bbc449cc8be20d809667","SB2710442139","202214121127-v3.2.1","5181","6","6","5","514","9","8","6"
"64a9bbc449cc8be2338094b4","SB278790271","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc449cc8be235809363","SB278790562","202214121127-v3.2.1","569","13","38","84","13","17","64","34"
"64a9bbc449cc8be24d809715","SB279407078","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc449cc8be259809551","SB2710441837","202214121127-v3.2.1","1115","6","196","1","91","8","8","2"
"64a9bbc449cc8be3078098c1","SB2710446038","202214121127-v3.2.1","167","10","11","4","8","8","13","2"
"64a9bbc449cc8be316809197","SB2713433407","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc449cc8be3638097ba","SB278344529","202214121127-v3.2.1","963","4","26","151","25","5","5","19"
"64a9bbc449cc8be38e809803","SB277889696","202214121127-v3.2.1","1844","6","29","33","16","11","7","2"
"64a9bbc449cc8be4c5809457","SB2710442220","202214121127-v3.2.1","156","6","29","32","16","11","8","44"
"64a9bbc449cc8be55280958b","SB2710445095","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc449cc8be5b58090e0","SB2713433645","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc449cc8be5b680984e","SB2710445320","202214121127-v3.2.1","607","113","4","5","83","8","8","6"
"64a9bbc449cc8be61b8090fd","SB2713433605","202214121127-v3.2.1","2015","76","319","30","37","17","10","96"
"64a9bbc449cc8be625809640","SB277889509","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc449cc8be668809135","SB2713433532","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc449cc8be66a80947f","SB2710196118","202214121127-v3.2.1","80","13","24","19","14","23","1","10"
"64a9bbc449cc8be66b80966b","SB2711674012","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc449cc8be69880939c","SB277889728","202214121127-v3.2.1","10740","76","1544","19","89","17","1","10"
"64a9bbc449cc8be69f809517","SB278790840","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc449cc8be70a8090ea","SB2713433634","202214121127-v3.2.1","603","6","4","4","16","43","8","6"
"64a9bbc449cc8be723809545","SB278791790","202214121127-v3.2.1","5308","1","23","7","10","20","3","56"
"64a9bbc449cc8be740809872","SB2710445949","202214121127-v3.2.1","144","13","43","9","36","30","44","25"
"64a9bbc449cc8be743809850","SB278790258","202214121127-v3.2.1","1196","6","6","33","26","11","8","2"
"64a9bbc449cc8be7768095b4","SB278790849","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc449cc8be7d5809431","SB2710445521","202214121127-v3.2.1","355","36","24","10","13","17","10","25"
"64a9bbc449cc8be7e180971c","SB277889343","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc449cc8be8458092a1","SB278791601","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc449cc8be85a809758","SB2711674222","202214121127-v3.2.1","641","9","6","33","131","24","8","7"
"64a9bbc449cc8be861809600","SB279406564","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc449cc8be86f8097a0","SB2711674048","202214121127-v3.2.1","75","6","6","5","10","20","23","6"
"64a9bbc449cc8be8ac809360","SB278790911","202214121127-v3.2.1","144","13","43","9","36","30","44","25"
"64a9bbc449cc8be8bc80973d","SB278790293","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc449cc8be8c1809167","SB2713433463","202214121127-v3.2.1","1385","13","40","93","13","23","28","30"
"64a9bbc449cc8be8f48096c3","SB278790714","202214121127-v3.2.1","1610","6","4","3","18","9","8","2"
"64a9bbc449cc8be8f9809428","SB2710443026","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc449cc8be92f8092bb","SB278344674","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc449cc8be9498090c7","SB2713433736","202214121127-v3.2.1","345","6","4","14","1","20","62","7"
"64a9bbc449cc8be9d4809649","SB2710442126","202214121127-v3.2.1","164","6","4","32","16","12","8","7"
"64a9bbc449cc8bea0080925f","SB278790295","202214121127-v3.2.1","141","13","52","10","14","17","25","17"
"64a9bbc449cc8bea2b809845","SB278790726","202214121127-v3.2.1","12","13","13","9","13","16","10","9"
"64a9bbc449cc8bea9a8095a1","SB277889523","202214121127-v3.2.1","155","6","4","14","16","24","8","14"
"64a9bbc449cc8beb0e809570","SB2710442984","202214121127-v3.2.1","076271d91364c6661f46b065f903163bdb709f4f","6","0780edef10b21ed62d68b6b2a4faaca984092d7d","3","16","9","8","6"
"64a9bbc449cc8beb1c8096e1","SB279406484","202214121127-v3.2.1","2485","6","4","159","140","112","1","17"
"64a9bbc449cc8beb638094f3","SB279407749","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc449cc8beb74809385","SB278790882","202214121127-v3.2.1","44","10","11","4","8","8","8","7"
"64a9bbc449cc8beb82809495","SB277889393","202214121127-v3.2.1","6022","80","86","33","605","11","8","6"
"64a9bbc449cc8beb888090f5","SB2713433618","202214121127-v3.2.1","404","14","14","10","14","17","7","74"
"64a9bbc449cc8bec678094bb","SB277889769","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc449cc8bec708096b0","SB2711672852","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc449cc8bed08809489","SB279406737","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc449cc8bed678095e4","SB279407230","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc449cc8bedf18091ef","SB2713433258","202214121127-v3.2.1","135","13","39","50","13","16","37","25"
"64a9bbc449cc8beed080959a","SB279407320","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc449cc8beed9809719","SB279407982","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc449cc8befc98091f5","SB2713433252","202214121127-v3.2.1","162","9","65","5","1","9","13","6"
"64a9bbc449cc8beffb8090b9","SB2713433752","202214121127-v3.2.1","1434","10","11","5","8","7","8","6"
"64a9bbc449cc8beffe809247","SB278344486","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc449cc8bf052809567","SB2710445924","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc449cc8bf064809572","SB2711672828","202214121127-v3.2.1","906","6","4","3","16","11","8","6"
"64a9bbc449cc8bf0a3809684","SB2710442031","202214121127-v3.2.1","409","10","11","1","1","71","8","6"
