sample,species,%_of_10_best_matches=species,top_hit_distance,top_hit_p_value,top_hit_shared_hashes,num_genomes,maximum_genome_length,minimum_genome_length,result,filename,total_length,number,mean_length,longest,shortest,N_count,Gaps,N50,N50n,N70,N70n,N90,N90n,#IID,HOM_REF_CT,HOM_ALT_SNP_CT,HET_SNP_CT,DIPLOID_TRANSITION_CT,DIPLOID_TRANSVERSION_CT,DIPLOID_NONSNP_NONSYMBOLIC_CT,DIPLOID_SINGLETON_CT,HAP_REF_INCL_FEMALE_Y_CT,HAP_ALT_INCL_FEMALE_Y_CT,MISSING_INCL_FEMALE_Y_CT,Contamination_Antony,Contamination_Julio,Contamination,Host,Collection_Year,Continent,Country,Dataset,Research_Point,Date_Collected,State_grocery,Organic_RWA,State,CA,Notes,GWU_RUN_NAME,Isolate_submitted
SB2710445328,Escherichia coli,100,0.00531349,0,809/1000,823,6162737,3976195,good,SB2710445328,4855871,184,26390.6,464246,78,487,5,192753,8,112031,15,44364,27,SB2710445328,731746,37620,340,27150,10333,0,411,0,0,25,Non contaminated,Non contaminated,Non contaminated,Turkey,2020,North America,United States,SB27,8_KP_FUTI_CN-110_M2,06/01/2020,CA,0,California,1,,WELLCOME_Run_9,Escherichia coli
SB2710442594,Escherichia coli,100,0.00354859,0,866/1000,823,6162737,3976195,good,SB2710442594,5036499,298,16901,457583,78,688,7,257969,9,137458,14,42709,25,SB2710442594,778040,38341,398,27612,10642,0,192,0,0,11,Non contaminated,Non contaminated,Non contaminated,Pork,2019,North America,United States,SB27,15_KP_FUTI_CN-104_M3,21/10/2019,CA,0,,,,WELLCOME_Run_8,Escherichia coli
SB279407764,Escherichia coli,100,0.00375609,0,859/1000,823,6162737,3976195,good,SB279407764,5430730,365,14878.71,394914,78,688,7,114908,17,66548,28,36504,49,SB279407764,641602,84404,885,61596,22980,0,19,0,0,74,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,23223_KP_Clinical,13/01/2020,,,,,,WELLCOME_Run_6,Escherichia coli
SB2710445514,Escherichia coli,100,0.00547692,0,804/1000,823,6162737,3976195,good,SB2710445514,5004913,226,22145.63,461070,78,870,9,187141,9,117724,16,42436,30,SB2710445514,719609,49703,413,35987,13598,0,233,0,0,15,Non contaminated,Contaminated,Contaminated,Turkey,2019,North America,United States,SB27,6_KP_FUTI_CN-076_M2,11/03/2019,CA,1,Indiana,0,,WELLCOME_Run_9,Escherichia coli
SRR7026310,Escherichia coli,100,0.00240836,0,906/1000,823,6162737,3976195,good,SRR7026310,5515026,2446,2254.71,409121,78,485,5,160009,11,71153,22,368,237,SRR7026310,570777,15760,191,11220,4506,0,3,0,0,0,Non contaminated,Non contaminated,Non contaminated,Water/River,2018,Asia,,Contextual,,,,,,,,,
SB2710445767,Escherichia coli,100,0.0127293,0,620/1000,823,6162737,3976195,good,SB2710445767,4823846,398,12120.22,270358,78,711,9,51207,33,31030,57,12648,103,SB2710445767,696645,40829,341,29502,11243,0,24,0,0,12,Contaminated,Non contaminated,Contaminated,Chicken,2018,North America,United States,SB27,2_KP_FUTI_CN-064_M1,26/11/2018,CA,0,California,1,Duplicate,WELLCOME_Run_9,Escherichia coli
SB279408729,Escherichia coli,100,0.00804257,0,731/1000,823,6162737,3976195,good,SB279408729,4895208,216,22663,537744,78,485,5,281795,6,215906,10,110924,16,SB279408729,709566,98325,299,71997,25505,0,5,0,0,50,Non contaminated,Non contaminated,Non contaminated,Turkey,2020,North America,United States,SB27,20_KP_FUTI_CN-112_M2,20/01/2020,CA,0,Wisconsin,0,,WELLCOME_Run_6,Escherichia coli
SB2711674047,Escherichia coli,100,0.00774383,0,739/1000,823,6162737,3976195,good,SB2711674047,4842602,231,20963.65,438516,78,389,4,192755,9,112427,16,50589,28,SB2711674047,700770,36399,649,26356,10242,0,2,0,0,12,Non contaminated,Non contaminated,Non contaminated,Pork,2021,North America,United States,SB27,28_DC_MEAT_CN-135_M3,05/11/2021,DC,0,PA,0,,WELLCOME_Run_9,Escherichia coli
SB2711673532,Escherichia coli,100,0.00442466,0,837/1000,823,6162737,3976195,good,SB2711673532,4993114,163,30632.6,496504,78,483,5,196861,9,114674,15,56580,27,SB2711673532,700083,37273,471,26790,10372,0,8,0,0,5,Non contaminated,Non contaminated,Contaminated,Human,2021,North America,United States,SB27,30468_KP_Clinical,26/04/2021,,,,,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB2710442271,Escherichia coli,100,0.0037263,0,860/1000,823,6162737,3976195,good,SB2710442271,4915079,192,25599.37,622344,78,387,4,192405,9,109420,15,54188,28,SB2710442271,778042,38145,575,27449,10691,0,96,0,0,32,Non contaminated,Non contaminated,Non contaminated,Pork,2019,North America,United States,SB27,1_KP_FUTI_CN-081_M3,15/04/2019,CA,0,CA,1,,WELLCOME_Run_8,Escherichia coli
SB2710442891,Escherichia coli,100,0.0103986,0,672/1000,823,6162737,3976195,good,SB2710442891,5262138,223,23597.03,529463,78,680,7,341379,6,188043,11,51769,21,SB2710442891,718277,97875,620,71713,25614,0,67,0,0,43,Non contaminated,Non contaminated,Non contaminated,Turkey,2020,North America,United States,SB27,14_KP_FUTI_CN-113_M2,27/01/2020,CA,0,Minnesota,0,,WELLCOME_Run_8,Escherichia coli
SRR14138276,Escherichia coli,100,0.0124935,0,625/1000,823,6162737,3976195,good,SRR14138276,5436894,1215,4474.81,299910,78,1171,12,118378,16,68828,27,11885,57,SRR14138276,719557,87719,920,64268,23489,0,147,0,0,44,Non contaminated,Non contaminated,Non contaminated,Human,2017,Asia,,Contextual,,,,,,,,,
SB278790567,Escherichia coli,100,0.0122604,0,630/1000,823,6162737,3976195,good,SB278790567,7081956,1268,5585.14,349155,78,11422,481,107463,18,22374,39,2284,334,SB278790567,536323,85070,1055,62264,23175,0,26,0,0,52,Non contaminated,Contaminated,Contaminated,Human,2018,North America,United States,SB27,14242_KP_Clinical,18/12/2018,,,,,,WELLCOME_Run_3,Escherichia coli
SB2710442479,Escherichia coli,100,0.00296902,0,886/1000,823,6162737,3976195,good,SB2710442479,4943737,260,19014.37,607895,78,683,7,174593,9,90845,17,44146,32,SB2710442479,779231,36962,598,26770,10302,0,162,0,0,12,Non contaminated,Non contaminated,Contaminated,Pork,2019,North America,United States,SB27,9_KP_FUTI_CN-100_M3,15/09/2019,CA,0,,,Mislabelled sample to exclude,WELLCOME_Run_8,Escherichia coli
SB277889487,Escherichia coli,100,0.0126819,0,621/1000,823,6162737,3976195,good,SB277889487,4848837,495,9795.63,270117,78,531,6,53871,33,31722,57,12718,100,SB277889487,566515,40532,408,29352,11185,0,2,0,0,114194,Non contaminated,Non contaminated,Non contaminated,Chicken,2017,North America,United States,SB27,23_KP_FUTI_CN-009,27/10/2017,CA,0,California,1,,WELLCOME_Run_1,Escherichia coli
SB2711673590,Escherichia coli,100,0.00676872,0,766/1000,823,6162737,3976195,good,SB2711673590,5605021,594,9436.06,298562,78,1175,12,111316,16,57694,30,18458,59,SB2711673590,437630,92532,1293,67724,25259,0,796,0,0,57,Contaminated,Non contaminated,Contaminated,Human,2021,North America,United States,SB27,30639_KP_Clinical,19/05/2021,,,,,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB278791387,Escherichia coli,100,0.00390583,0,854/1000,823,6162737,3976195,good,SB278791387,4991893,234,21332.88,698352,78,1086,11,174002,9,110316,17,52373,29,SB278791387,696678,38074,852,27842,10638,0,139,0,0,8,Non contaminated,Non contaminated,Non contaminated,Turkey,2018,North America,United States,SB27,29_KP_FUTI_CN-049_M2,05/08/2018,Ca,1,Pennsylvania,0,,WELLCOME_Run_5,Escherichia coli
SB2711673444,Escherichia coli,100,0.00448671,0,835/1000,823,6162737,3976195,good,SB2711673444,5190996,406,12785.7,523685,78,1270,13,194756,9,118196,16,43370,29,SB2711673444,645305,91022,1474,66898,24583,0,38,0,0,60,Contaminated,Non contaminated,Contaminated,Human,2020,North America,United States,SB27,28837_KP_Clinical,02/12/2020,,,,,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB2710442057,Escherichia coli,100,0.0108702,0,661/1000,823,6162737,3976195,good,SB2710442057,5114364,392,13046.85,209757,78,1080,11,88225,20,53342,35,16715,67,SB2710442057,768451,47567,762,34730,13122,0,77,0,0,17,Non contaminated,Non contaminated,Non contaminated,Pork,2018,North America,United States,SB27,2_KP_FUTI_CN-047_M3,23/07/2018,CA,0,UT,0,,WELLCOME_Run_8,Escherichia coli
SB2710445957,Escherichia coli,100,0.00227104,0,911/1000,823,6162737,3976195,good,SB2710445957,5240221,426,12300.99,444663,78,692,7,220889,7,132366,13,53238,25,SB2710445957,671541,96896,1185,71586,25549,0,9,0,0,139,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,13801_KP_Clinical,28/11/2018,,,,,,WELLCOME_Run_9,Escherichia coli
SB279406523,Escherichia coli,100,0.00511931,0,815/1000,823,6162737,3976195,good,SB279406523,4999609,184,27171.79,474200,78,964,10,160465,8,111451,16,54276,28,SB279406523,697157,37901,558,27405,10519,0,127,0,0,4,Non contaminated,Non contaminated,Non contaminated,Chicken,2018,North America,United States,SB27,11_KP_FUTI_CN-021,22/01/2018,CA,0,North Carolina,0,,WELLCOME_Run_6,Escherichia coli
SB279406932,Escherichia coli,100,0.00271444,0,895/1000,823,6162737,3976195,good,SB279406932,5273602,215,24528.38,408285,78,581,6,217387,9,104916,16,58646,29,SB279406932,627197,99125,596,72660,25968,0,36,0,0,60,Non contaminated,Non contaminated,Non contaminated,Human,2019,North America,United States,SB27,17080_KP_Clinical,26/04/2019,,,,,,WELLCOME_Run_6,Escherichia coli
SB2710441813,Escherichia coli,100,0.00417861,0,845/1000,823,6162737,3976195,good,SB2710441813,4970102,394,12614.47,525174,78,716,10,177456,8,94470,15,40088,31,SB2710441813,778290,37291,1185,27447,10535,0,54,0,0,32,Contaminated,Non contaminated,Contaminated,Turkey,2018,North America,United States,SB27,23_KP_FUTI_CN-040_M2,04/06/2018,CA,0,Minnesota,0,Fidelity check is for Salmonella,WELLCOME_Run_7,Salmonella spp.
SB2711673826,Escherichia coli,100,0.00265838,0,897/1000,823,6162737,3976195,good,SB2711673826,5173238,216,23950.18,387162,78,1079,11,168221,10,98297,18,42390,34,SB2711673826,649641,87601,576,63520,23746,0,74,0,0,20,Non contaminated,Non contaminated,Contaminated,Turkey,2020,North America,United States,SB27,22_KP_FUTI_CN-111_M2,13/01/2020,CA,0,Minnesota,0,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB2710445811,Escherichia coli,100,0.0097316,0,688/1000,823,6162737,3976195,good,SB2710445811,5906435,603,9795.08,411129,78,2584,39,69159,22,38361,45,7788,117,SB2710445811,700318,27617,42093,50125,18900,0,348,0,0,32,Contaminated,Contaminated,Contaminated,Pork,2019,North America,United States,SB27,17_KP_FUTI_CN-090_M3,25/06/2019,CA,0,CA,1,,WELLCOME_Run_9,Escherichia coli
SB2710441570,Escherichia coli,100,0.00351914,0,867/1000,823,6162737,3976195,good,SB2710441570,4776331,234,20411.67,790575,78,588,6,236449,7,105272,13,55721,25,SB2710441570,776951,39037,800,28355,10885,0,30,0,0,8,Non contaminated,Non contaminated,Non contaminated,Beef,2018,North America,United States,SB27,10_KP_FUTI_CN-039_M4,28/05/2018,CA,1,CA,1,,WELLCOME_Run_7,Escherichia coli
SB2710445481,Escherichia coli,100,0.00524853,0,811/1000,823,6162737,3976195,good,SB2710445481,5213286,323,16140.2,408057,78,590,6,132644,13,82190,23,35043,41,SB2710445481,732823,36173,732,26333,10091,0,54,0,0,9,Non contaminated,Non contaminated,Non contaminated,Turkey,2018,North America,United States,SB27,36_KP_FUTI_CN-049_M2,06/08/2018,CA,0,Wisconsin,0,,WELLCOME_Run_9,Escherichia coli
SB2710445974,Escherichia coli,100,0.0197565,0,493/1000,823,6162737,3976195,good,SB2710445974,9121821,1101,8285.03,602366,78,1583,18,223042,12,141831,22,60037,42,SB2710445974,639586,97182,1036,71580,25525,0,36,0,0,57,Non contaminated,Non contaminated,Non contaminated,Human,2019,North America,United States,SB27,15742_KP_Clinical,27/02/2019,,,,,,WELLCOME_Run_9,Escherichia coli
SB2710441919,Escherichia coli,100,0.00399629,0,851/1000,823,6162737,3976195,good,SB2710441919,4778231,166,28784.52,927043,78,693,7,323524,4,185310,9,76470,16,SB2710441919,777111,39131,528,28334,10847,0,207,0,0,21,Non contaminated,Non contaminated,Non contaminated,Beef,2018,North America,United States,SB27,10_KP_FUTI_CN-051_M4,20/08/2018,CA,0,CA,1,,WELLCOME_Run_8,Escherichia coli
SB278791437,Escherichia coli,100,0.0123068,0,629/1000,823,6162737,3976195,good,SB278791437,5127685,444,11548.84,174098,78,676,7,62065,26,37306,48,16901,85,SB278791437,693571,41504,520,30217,11367,0,1127,0,0,24,Non contaminated,Non contaminated,Non contaminated,Beef,2018,North America,United States,SB27,3_KP_FUTI_CN-065_M4,03/12/2018,CA,,CA,1,,WELLCOME_Run_5,Escherichia coli
SB2710196324,Escherichia coli,100,0.0101878,0,677/1000,823,6162737,3976195,good,SB2710196324,5468042,720,7594.5,684739,78,2653,92,240868,7,118575,13,5608,36,SB2710196324,717156,93931,5691,72692,25816,0,86,0,0,121,Contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,24946_KP_Clinical,09/04/2020,,,,,,WELLCOME_Run_7,Escherichia coli
SRR7724584,Escherichia coli,100,0.00197282,0,922/1000,823,6162737,3976195,good,SRR7724584,5177022,494,10479.8,557251,56,982,10,197024,9,115624,16,31649,29,SRR7724584,494433,91849,418,67655,24032,0,43,0,0,37,Non contaminated,Non contaminated,Non contaminated,Avian,2017,Oceania,,Contextual,,,,,,,,,
SB279407272,Escherichia coli,100,0.0113086,0,651/1000,823,6162737,3976195,good,SB279407272,4902893,331,14812.37,249879,78,976,10,84696,20,44604,36,20099,68,SB279407272,577071,46009,308,33382,12526,0,26,0,0,98262,Non contaminated,Non contaminated,Non contaminated,Human,2019,North America,United States,SB27,21312_KP_Clinical,24/10/2019,,,,,,WELLCOME_Run_6,Escherichia coli
SB278344828,Escherichia coli,100,0.00141786,0,943/1000,823,6162737,3976195,good,SB278344828,5128929,156,32877.75,724230,78,1163,12,324392,6,222825,10,103673,16,SB278344828,530235,91824,364,67455,23943,0,25,0,0,71,Non contaminated,Non contaminated,Non contaminated,Human,2017,North America,United States,SB27,4143_KP_Clinical,12/09/2017,,,,,,WELLCOME_Run_2,Escherichia coli
SB2710445502,Escherichia coli,100,0.00580821,0,794/1000,823,6162737,3976195,good,SB2710445502,5027252,251,20028.89,339265,78,1274,13,97410,16,64835,29,30888,51,SB2710445502,687702,49545,560,36015,13558,0,624,0,0,27,Non contaminated,Non contaminated,Non contaminated,Turkey,2018,North America,United States,SB27,24_KP_FUTI_CN-064_M2,26/11/2018,CA,1,Indiana,0,,WELLCOME_Run_9,Escherichia coli
SB2711672751,Escherichia coli,100,0.00454897,0,833/1000,823,6162737,3976195,good,SB2711672751,5310831,399,13310.35,447052,78,784,8,185009,10,80819,19,30211,40,SB2711672751,647956,88512,1307,65220,23816,0,110,0,0,73,Contaminated,Non contaminated,Contaminated,Chicken,2020,North America,United States,SB27,20_KP_FUTI_CN-117_M1,24/02/2020,CA,1,Nebraska,0,,WELLCOME_Run_9,Escherichia coli
SB2710445669,Escherichia coli,100,0.00170624,0,932/1000,823,6162737,3976195,good,SB2710445669,5279556,183,28850.03,596465,78,1365,14,237238,7,172846,12,91056,20,SB2710445669,642612,94827,342,69267,24810,0,67,0,0,54,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,25648_KP_Clinical,28/05/2020,,,,,,WELLCOME_Run_9,Escherichia coli
SB2711672851,Escherichia coli,100,0.0122604,0,630/1000,823,6162737,3976195,good,SB2711672851,5695920,1374,4145.5,545946,78,2335,72,196409,10,80206,20,1545,116,SB2711672851,685146,45863,6848,37804,14489,0,31,0,0,64,Contaminated,Contaminated,Contaminated,Pork,2020,North America,United States,SB27,17_KP_FUTI_CN-118_M3,02/03/2020,CA,0,CA,1,,WELLCOME_Run_9,Escherichia coli
SB278344627,Escherichia coli,100,0.00451781,0,834/1000,823,6162737,3976195,good,SB278344627,5342804,296,18050.01,523622,78,1561,16,249860,8,172231,13,56497,24,SB278344627,527594,93791,1027,69482,24532,0,27,0,0,84,Non contaminated,Non contaminated,Non contaminated,Human,2017,North America,United States,SB27,2613_KP_Clinical,09/06/2017,,,,,,WELLCOME_Run_2,Escherichia coli
SB278790298,Escherichia coli,100,0.00139189,0,944/1000,823,6162737,3976195,good,SB278790298,5144997,251,20498,394924,78,591,6,128329,12,82953,22,36210,39,SB278790298,532570,89155,743,65211,23941,0,87,0,0,27,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,10753_KP_Clinical,11/07/2018,,,,,,WELLCOME_Run_3,Escherichia coli
SB2710442663,Escherichia coli,100,0.00354859,0,866/1000,823,6162737,3976195,good,SB2710442663,4675952,137,34131.04,515331,78,486,5,314783,6,164642,11,76468,18,SB2710442663,777421,38806,562,28163,10739,0,168,0,0,3,Non contaminated,Non contaminated,Non contaminated,Beef,2019,North America,United States,SB27,12_KP_FUTI_CN-107_M4,10/11/2019,CA,1,OR,0,,WELLCOME_Run_8,Escherichia coli
SB279408844,Escherichia coli,100,0.00635099,0,778/1000,823,6162737,3976195,good,SB279408844,4979372,110,45267.02,650653,78,287,3,314787,5,227000,9,140676,14,SB279408844,710111,98004,65,71558,25398,0,417,0,0,45,Non contaminated,Non contaminated,Non contaminated,Turkey,2019,North America,United States,SB27,16_KP_FUTI_CN-089_M2,17/06/2019,CA,1,California,1,,WELLCOME_Run_6,Escherichia coli
SB279406530,Escherichia coli,100,0.00838426,0,722/1000,823,6162737,3976195,good,SB279406530,5053495,472,10706.56,517660,78,768,9,351666,6,186254,10,46703,19,SB279406530,696952,38090,587,27584,10581,0,26,0,0,4,Non contaminated,Non contaminated,Non contaminated,Chicken,2018,North America,United States,SB27,34_KP_FUTI_CN-021,23/01/2018,CA,1,California,1,,WELLCOME_Run_6,Escherichia coli
SB278791594,Escherichia coli,100,0.00594242,0,790/1000,823,6162737,3976195,good,SB278791594,5199585,369,14091.02,461049,78,298,4,198357,9,110638,16,46070,29,SB278791594,696743,38080,775,27808,10556,0,258,0,0,23,Non contaminated,Non contaminated,Non contaminated,Chicken,2018,North America,United States,SB27,42_KP_FUTI_CN-051_M1,20/08/2018,CA,1,California,1,,WELLCOME_Run_5,Escherichia coli
SB2711673534,Escherichia coli,100,0.00445566,0,836/1000,823,6162737,3976195,good,SB2711673534,4996772,175,28552.98,445084,78,577,6,198176,10,152821,16,56580,28,SB2711673534,700014,37330,480,26862,10397,0,0,0,0,8,Non contaminated,Non contaminated,Contaminated,Human,2021,North America,United States,SB27,30470_KP_Clinical,26/04/2021,,,,,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB279407893,Escherichia coli,100,0.00405685,0,849/1000,823,6162737,3976195,good,SB279407893,5026024,395,12724.11,263518,78,850,14,72556,21,49669,37,23007,66,SB279407893,585690,45023,207,32621,12340,0,10,0,0,90730,Non contaminated,Non contaminated,Non contaminated,Chicken,2019,North America,United States,SB27,44_KP_FUTI_CN-072_M1,04/02/2019,CA,0,California,1,,WELLCOME_Run_6,Escherichia coli
SRR8397794,Escherichia coli,100,0.00744966,0,747/1000,823,6162737,3976195,good,SRR8397794,4960128,223,22242.73,646331,128,492,5,214793,7,135853,13,43922,26,SRR8397794,547868,38326,502,27821,10594,0,347,0,0,38,Non contaminated,Non contaminated,Non contaminated,Bovine,2018,North America,,Contextual,,,,,,,,,
SB2711674192,Escherichia coli,100,0.00826969,0,725/1000,823,6162737,3976195,good,SB2711674192,5046507,284,17769.39,268618,78,1452,15,107979,16,83493,27,26473,49,SB2711674192,689068,48362,393,35030,13229,0,6,0,0,9,Non contaminated,Non contaminated,Non contaminated,Pork,2021,North America,United States,SB27,26_DC_MEAT_CN-140_M3,03/12/2021,VA,0,MN,0,,WELLCOME_Run_9,Escherichia coli
SB2711673687,Escherichia coli,100,0.00985499,0,685/1000,823,6162737,3976195,good,SB2711673687,5112106,291,17567.37,407547,78,595,6,173289,11,79992,20,33877,38,SB2711673687,490818,39848,808,29229,11046,0,29,0,0,19,Non contaminated,Non contaminated,Contaminated,Pork,2022,North America,United States,SB27,2_DC_MEAT_CN-145_M3,28/01/2022,DC,1,PA,0,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB2710445053,Escherichia coli,100,0.00128842,0,948/1000,823,6162737,3976195,good,SB2710445053,5115788,262,19525.91,606501,78,1194,13,357858,6,229341,9,107353,16,SB2710445053,639893,96865,982,71487,25414,0,29,0,0,100,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,12577_KP_Clinical,02/10/2018,,,,,,WELLCOME_Run_9,Escherichia coli
SB2710442671,Escherichia coli,100,0.00666341,0,769/1000,823,6162737,3976195,good,SB2710442671,5235809,413,12677.5,223509,78,1274,13,91901,19,48967,34,15275,74,SB2710442671,768086,48282,410,35014,13163,0,59,0,0,19,Non contaminated,Non contaminated,Contaminated,Beef,2019,North America,United States,SB27,26_KP_FUTI_CN-107_M4,11/11/2019,CA,0,CA,1,Mislabelled sample to exclude,WELLCOME_Run_8,Escherichia coli
SB2710445663,Escherichia coli,100,0.00227104,0,911/1000,823,6162737,3976195,good,SB2710445663,5199372,623,8345.7,520082,78,492,6,317011,7,172905,11,35080,21,SB2710445663,638361,98700,684,72432,25973,0,65,0,0,92,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,25587_KP_Clinical,27/05/2020,,,,,,WELLCOME_Run_9,Escherichia coli
