"Genome ID","sample","Version","ST_Pasteur","dinB","icdA","pabB","polB","putP","trpA","trpB","uidA"
"64a9bbc449cc8b51918092f9","SB277889518","202214121127-v3.2.1","641","2","237","23","15","10","15","10","12"
"64a9bbc449cc8b51a9809336","SB2710445475","202214121127-v3.2.1","303","25","3","48","10","26","57","4","90"
"64a9bbc449cc8b51aa80920c","SB2713433227","202214121127-v3.2.1","378","58","156","110","17","16","31","112","40"
"64a9bbc449cc8b51b2809710","SB2710442658","202214121127-v3.2.1","960","10","2","3","3","18","1","4","23"
"64a9bbc449cc8b51de809721","SB2710442157","202214121127-v3.2.1","817","10","2","3","3","7","1","4","4"
"64a9bbc449cc8b51e28095b8","SB278790552","202214121127-v3.2.1","f7dd95c5ce8f9042f8c0baad0a28d8ec29a28687","30","45","33","35","27","34","24",""
"64a9bbc449cc8b51f38093d4","SB2710442288","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc449cc8b520880954b","SB2711672608","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc449cc8b520b8097e3","SB2710442277","202214121127-v3.2.1","6fdcf7a657665f04bd2eb81975ea0067f9ad00a1","50","29a36e12ac3151be9d51ee3709f15a04b2f49e8b","217","10","5","7","4","5"
"64a9bbc449cc8b520c80918b","SB2713433421","202214121127-v3.2.1","061ed09acb0304b395d4d789d3fd254c0076bf8a","32","37","48","52","74","8","2","65"
"64a9bbc449cc8b522980969f","SB2711674121","202214121127-v3.2.1","9147909675598fb3beba9b7796090f21f421b36f","47f6d4a889e1d997d55e4105d473a99174bfb28f","28e6ca0e63744fde0437a5bc5ce3ab1a56b6c6b2","4","52","c8b8de3a3901379d528433dc7dd243d16bcd13bd","3eba48ba0861ee954cef5f08076cae74a56d5846","c03db6386cd9ec660e0ba0ac938b716bd17e948f","156"
"64a9bbc449cc8b526280988b","SB277889648","202214121127-v3.2.1","fdd5921716810d58d43014bd9c2e29a3caa7dd15","32","47","dce4dcfe0d1908b6fd8b3be1a17ea61a5bc37913","10","78","65b7bf66ce796d0a1f0185c78a113218cb985d91","2","65"
"64a9bbc449cc8b528b80940f","SB278344471","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc449cc8b5297809656","SB279408909","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc449cc8b52c980918d","SB2713433418","202214121127-v3.2.1","bc6bf4a23154527ba8f7c5e165f1a82b9c8d205c","32","123","3","10","16","7","4","5"
"64a9bbc449cc8b531580982d","SB2710445634","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc449cc8b533280958e","SB278344980","202214121127-v3.2.1","a8a46cc7c3003c34bb9fa72dfd74ff581e0cf7aa","87","3","4","52","16","29","2","2"
"64a9bbc449cc8b538a809262","SB279407301","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc449cc8b53ae809343","SB277889754","202214121127-v3.2.1","708","6","6","4","166","6","7","2","4"
"64a9bbc449cc8b53af8094d7","SB278790981","202214121127-v3.2.1","86","24","31","4","26","16","29","2","2"
"64a9bbc449cc8b53d18096f9","SB2710441594","202214121127-v3.2.1","363","50","65","3","2","5","111","2","2"
"64a9bbc449cc8b53d9809558","SB278791726","202214121127-v3.2.1","35","4","25","1","6","2","2","1","1"
"64a9bbc449cc8b53da809594","SB2711672561","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc449cc8b53e380931a","SB278791722","202214121127-v3.2.1","658","4","243","1","154","2","98","102","1"
"64a9bbc449cc8b541480974c","SB2711672834","202214121127-v3.2.1","b4a318a2ce1c138ff3f2514a7d32cc1a9808c540","87","160","4","10","78","29","2","5"
"64a9bbc449cc8b5420809858","SB279407125","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc449cc8b5421809415","SB279407837","202214121127-v3.2.1","368","50","47","3","10","5","7","4","103"
"64a9bbc449cc8b543e809222","SB2713433203","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc449cc8b54488095e8","SB2711672860","202214121127-v3.2.1","61b896ae7ce46ff8fbe98efd07c8186de23a6d0c","795a43e66f9ebd7bff82f406b4f26993aff72a88","323","4d5ec4025aacf4150a57ad26357223bb7e476193","3","16","185","4802c5f2bc60958255a79b06fc44dfed071d87b6","b1c4eff3db2cb3eb717475a6bda473523f755922"
"64a9bbc449cc8b54678090e9","SB2713433635","202214121127-v3.2.1","91ac8450d3f40adc632d86e07506b5962877480a","1","1","2","1","1","2","3","b3f5f51638a79883e65ec860bd0e46214d620275"
"64a9bbc449cc8b54788094cc","SB2711672607","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b54868098b1","SB279407814","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc449cc8b54a2809307","SB279407373","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc449cc8b54ee80910a","SB2713433587","202214121127-v3.2.1","666","25","65","3","10","26","53","4","65"
"64a9bbc449cc8b550f8091cf","SB2713433310","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc449cc8b5518809530","SB279406473","202214121127-v3.2.1","368","50","47","3","10","5","7","4","103"
"64a9bbc449cc8b5552809624","SB2710441441","202214121127-v3.2.1","359","82","3","3","10","125","111","2","2"
"64a9bbc449cc8b555280970c","SB2710442182","202214121127-v3.2.1","95f262444a7ae0b39360bce49bb3974293b83b59","60","fcc7a20a9fd354d4a7d0882460b43686ad3463fb","4","10","16","57","4","55"
"64a9bbc449cc8b556080985a","SB2711674022","202214121127-v3.2.1","202","2","3","4","68","71","57","4","2"
"64a9bbc449cc8b558a8093ab","SB2710442111","202214121127-v3.2.1","341","11","3","4","52","25","31","18","20"
"64a9bbc449cc8b559c809573","SB2710443049","202214121127-v3.2.1","c386be5c7e747d77a124bead2df73f4257f28869","5","47","4","513ab01256eeed409cb427fa32e32ecab338a854","26","1","4","2"
"64a9bbc449cc8b55a7809505","SB279408374","202214121127-v3.2.1","9147909675598fb3beba9b7796090f21f421b36f","47f6d4a889e1d997d55e4105d473a99174bfb28f","28e6ca0e63744fde0437a5bc5ce3ab1a56b6c6b2","4","52","c8b8de3a3901379d528433dc7dd243d16bcd13bd","3eba48ba0861ee954cef5f08076cae74a56d5846","c03db6386cd9ec660e0ba0ac938b716bd17e948f","156"
"64a9bbc449cc8b55ac8096e9","SB277889774","202214121127-v3.2.1","eea493fbf9e679d943f34ad132c336db04042d12","7","3","3","68","71415644079880064e249e3e157c3f2e873f19ec","7","4","5"
"64a9bbc449cc8b55b180976b","SB279407171","202214121127-v3.2.1","33","1","26","9","8","2","10","1","7"
"64a9bbc449cc8b55c280986e","SB279408104","202214121127-v3.2.1","0b96b678595dea0010e32a147a30280b080ac3fc","5","524f8e83143aced94bd08393c5f204e5d1af41db","48","10","5","8ce637c4ec7193d8c48dc170d78f23556e2ef6d4","109","2"
"64a9bbc449cc8b55c9809723","SB278791715","202214121127-v3.2.1","197","2","1","6","4","1","6","1","1"
"64a9bbc449cc8b55ff80922d","SB2713433191","202214121127-v3.2.1","976","58","156","4","17","16","31","112","40"
"64a9bbc449cc8b56128096db","SB2710445591","202214121127-v3.2.1","53","1","7","1","9","20","20","1","6"
"64a9bbc449cc8b561880941f","SB2711672764","202214121127-v3.2.1","482605b811080283a2a37fd8b789da42241de8f1","32","47","4","10","4c4a48806399cdc6978492d7819d45c21bc6a11f","7","4","5"
"64a9bbc449cc8b5644809689","SB277889537","202214121127-v3.2.1","48","2","11","23","15","10","15","10","12"
"64a9bbc449cc8b56508097a2","SB2710442601","202214121127-v3.2.1","45a795d070c37e36554ae8444217cb40b2d75054","5","3","4","52","16","137","4","55"
"64a9bbc449cc8b56b080959c","SB278791232","202214121127-v3.2.1","359","82","3","3","10","125","111","2","2"
"64a9bbc449cc8b56d28098b5","SB277889452","202214121127-v3.2.1","fe4b413d8bb07ab70ac201e7b3d4f3e329098cdb","5","e24906028fed4c6d10c5f13cfba50ec7f4a9e092","4","52","78","86","4","65"
"64a9bbc449cc8b56e180983a","SB2710442222","202214121127-v3.2.1","35aeb665d015096fdb4d8502caf385162f48d200","1c5237f4a27510968d8612e52511f2e9d40e920c","375edeb7d87ff177f63cd1ef63039ba4c3862c64","204","2","0481a14caffcb59e34d1228954af40a2be16caaf","28","2","2"
"64a9bbc449cc8b56f88096f1","SB2710443004","202214121127-v3.2.1","127","51","1","55","4","2","2","3","6"
"64a9bbc449cc8b573680910b","SB2713433585","202214121127-v3.2.1","297a09d88d47df5ae860d7298f5cb5a797fa6182","2","4","6","4","1","6","1","17021485487663a11bfb03b32789ff6de1c95eca"
"64a9bbc449cc8b57418093b7","SB279408288","202214121127-v3.2.1","b6251fc3f561e84c66e5f79433a258fde5386ae2","5","3","3","10","16","8","2","2"
"64a9bbc449cc8b57478094d4","SB279407243","202214121127-v3.2.1","5b8903a8664a2377b65764b528ae4879ad2d4d32","5","3","3","2","78","29","2","103"
"64a9bbc449cc8b576b809661","SB2711672836","202214121127-v3.2.1","09b1f2467f3e238e701ddc3d490b118978c324a2","88","24","127","76","4","72","1","9"
"64a9bbc449cc8b5787809816","SB278790466","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc449cc8b57aa8095ea","SB2710442033","202214121127-v3.2.1","4d9b89bbace867d7a23d75013922fec8be8de174","5","47","4","10","26","1","dd4229378cb76c8a65dca1d62fb4b05505fac92c","2"
"64a9bbc449cc8b57c180916a","SB2713433460","202214121127-v3.2.1","b4a318a2ce1c138ff3f2514a7d32cc1a9808c540","87","160","4","10","78","29","2","5"
"64a9bbc449cc8b57c18092ea","SB278791593","202214121127-v3.2.1","dd5a3aca3f14a3166546115e6e7f262a2a93207b","10","269","7","8b63fe0fcbea2fc98bae5bae72b45cb30eb9dab5","60","1","4","2"
"64a9bbc449cc8b57d08093b3","SB2711674145","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc449cc8b5809809824","SB277889737","202214121127-v3.2.1","48","2","11","23","15","10","15","10","12"
"64a9bbc449cc8b580c809461","SB2710445965","202214121127-v3.2.1","515ffa692c8019a6d2801f58fcc1ae04d3fc75df","4","136","72","82","2","20","1","6"
"64a9bbc449cc8b585480972d","SB279407196","202214121127-v3.2.1","77","3","43","31","33","8","3","5","11"
"64a9bbc449cc8b5857809286","SB2710445589","202214121127-v3.2.1","9a160d2398eefe7fab96211441b2f2dac134332d","2","23","df1342041aaad54ca9a1213d349f0a04218b7863","075b8fc8abf60d9aacd2315a63766757f6580b41","2","27ed8e990c506f7b4408785d2945ef863223228e","ea93df59a3d4a0f9c97d6867468e52a91f03cb57","17d87a9e04690fe11a8d6d7efa0f3d018d8fd1c5"
"64a9bbc449cc8b585b8090df","SB2713433646","202214121127-v3.2.1","61","14","14","14","29","2","4","1","15"
"64a9bbc449cc8b587080926c","SB2710445310","202214121127-v3.2.1","bf121d54eb73ecfac5b2ff406fa8813ee0427271","47","205","3","10","5","57","4","2"
"64a9bbc449cc8b58888094a4","SB2710442231","202214121127-v3.2.1","947","50","225","3","192","6","8","2","55"
"64a9bbc449cc8b58c2809757","SB279407120","202214121127-v3.2.1","6","1","7","1","9","2","20","1","6"
"64a9bbc449cc8b58f78093e4","SB278344725","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc449cc8b5911809677","SB279408069","202214121127-v3.2.1","9147909675598fb3beba9b7796090f21f421b36f","47f6d4a889e1d997d55e4105d473a99174bfb28f","28e6ca0e63744fde0437a5bc5ce3ab1a56b6c6b2","4","52","c8b8de3a3901379d528433dc7dd243d16bcd13bd","3eba48ba0861ee954cef5f08076cae74a56d5846","c03db6386cd9ec660e0ba0ac938b716bd17e948f","156"
"64a9bbc449cc8b5931809817","SB279406499","202214121127-v3.2.1","00867a67962f205ac8a35d66048918a56c42faec","58","3ed8eeba27ccdedfabd8e6bad0ccad87ba2c207f","4","17","25","31","18","20"
"64a9bbc449cc8b5946809777","SB279406817","202214121127-v3.2.1","940","156","303","189","201","201","220","189","42"
"64a9bbc449cc8b5948809496","SB279407060","202214121127-v3.2.1","27","4","24","10","5","2","4","1","6"
"64a9bbc449cc8b597f809151","SB2713433491","202214121127-v3.2.1","52","2","4","6","4","1","21","1","1"
"64a9bbc449cc8b5984809626","SB2710443032","202214121127-v3.2.1","3447d91b607e72e92b465b5f40364666271e9dfc","173","e2bf3c4dfdb19e8981530e908844b74a2387ad52","39","210","5d8dfa6b45439dfa911dd5fcd43c5a042395d88a","8db6ccb6e28289c78f4a11166cd7695b37e4dbca","103","30d0e513f3bd9ff8ed2b0dbd8d7ca31b289b95da"
"64a9bbc449cc8b59b98096d6","SB278344598","202214121127-v3.2.1","90378805501a94b9becdf3dfae574a994c153cdc","10","2","7","3","60","1","4",""
"64a9bbc449cc8b59e3809754","SB278791809","202214121127-v3.2.1","48","2","11","23","15","10","15","10","12"
"64a9bbc449cc8b59fb809314","SB2710196272","202214121127-v3.2.1","708","6","6","4","166","6","7","2","4"
"64a9bbc449cc8b5a3c8097e5","SB2710196095","202214121127-v3.2.1","61","14","14","14","29","2","4","1","15"
"64a9bbc449cc8b5a5d8095ed","SB278790756","202214121127-v3.2.1","6215ed92595216f30d3793af63196e5429335af0","3","68","5","11","8","3","5","3"
"64a9bbc449cc8b5a73809612","SB279406411","202214121127-v3.2.1","9b44ae090b3ca51c22e44b09a15d086f51ca6514","87","298","3","10","78","8","2","2"
"64a9bbc449cc8b5a7680945a","SB279407430","202214121127-v3.2.1","f7dd95c5ce8f9042f8c0baad0a28d8ec29a28687","30","45","33","35","27","34","24",""
"64a9bbc449cc8b5a89809192","SB2713433412","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc449cc8b5aa88097f5","SB2711673980","202214121127-v3.2.1","87","7","33","18","2","5","8","2","2"
"64a9bbc449cc8b5aab8090ef","SB2713433626","202214121127-v3.2.1","35","4","25","1","6","2","2","1","1"
"64a9bbc449cc8b5abb80975c","SB2710442452","202214121127-v3.2.1","133","5","37","4","52","44","7","4","2"
"64a9bbc449cc8b5ae18092e1","SB278791340","202214121127-v3.2.1","0b5bdde8f2d91863bb8df5125ba369b8ca9ae142","83","1d8700c02ecdb3ceb6d601a2b49190ec52acaead","4","3","18","1","110","40"
"64a9bbc449cc8b5ae3809885","SB279408709","202214121127-v3.2.1","598","65","224","139","19","12","24","145","80"
"64a9bbc449cc8b5afa8097da","SB279406849","202214121127-v3.2.1","8","23","9","8","12","9","11","7","13"
"64a9bbc449cc8b5b0e80913e","SB2713433519","202214121127-v3.2.1","2a65767aa2246f8e8f3ede94fd0f71ef8045e747","2","13","73","82","127","18","46","1"
"64a9bbc449cc8b5b3d809368","SB278790566","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc449cc8b5b5280965d","SB278790561","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc449cc8b5b688091de","SB2713433281","202214121127-v3.2.1","108","25","65","48","10","16","8","2","2"
"64a9bbc449cc8b5bc180934c","SB2711674132","202214121127-v3.2.1","8cf2c92072d1a8e611b4d52ac52b08ebee633365","2","fa5091067de12f4090a19314a5421c755bef874e","23","15","10","15","10","12"
"64a9bbc449cc8b5be480974f","SB278791590","202214121127-v3.2.1","48","2","11","23","15","10","15","10","12"
"64a9bbc449cc8b5bf28090f9","SB2713433613","202214121127-v3.2.1","3d285fe3f260cb5831c4882280aa381b111b2dbf","4","25","1","6","2","2","d46a5e99cf6ee6d2f448429d7f694b6bf3b159d8","1"
"64a9bbc449cc8b5bf78097b8","SB277889463","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc449cc8b5c11809555","SB2710442275","202214121127-v3.2.1","687","58","2","7","17","7","1","4","2"
"64a9bbc449cc8b5c1c809744","SB2710445213","202214121127-v3.2.1","851","5","3","48","52","16","7","4","65"
"64a9bbc449cc8b5c27809537","SB278791376","202214121127-v3.2.1","303","25","3","48","10","26","57","4","90"
"64a9bbc449cc8b5c4e80949c","SB2710445324","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc449cc8b5c6480971b","SB279407433","202214121127-v3.2.1","2ca8ae279db2a67c3ed7c09e7ba7c3f26e1b9f4a","24","b307ac177e8a67177a692fbb334f73f10ce4215e","4","1d2b56e6359c780ba1283bff11c6b9c4aab973ed","16","29","2","b9418b0184dcda134a20e6bda694506b8ce0e340"
"64a9bbc449cc8b5c9d80929d","SB2710442400","202214121127-v3.2.1","b958202ff36e4829c188b92fa51e78900d06baf3","24","31","4","52","16","29","2","2"
"64a9bbc449cc8b5cb6809322","SB2710446068","202214121127-v3.2.1","70","1","1","2","1","1","2","22","1"
"64a9bbc449cc8b5cbb8090a6","SB2713433773","202214121127-v3.2.1","86","24","31","4","26","16","29","2","2"
"64a9bbc449cc8b5cd5809258","SB279407774","202214121127-v3.2.1","28","2","22","6","4","1","6","1","1"
"64a9bbc449cc8b5d1380944e","SB278791351","202214121127-v3.2.1","63aaef2032560edfe35b6224cf064e2206e5a6f8","1","23","73","55","43","e27d9c0909e2dfbfe40435a767c564980bb865b4","46","1"
"64a9bbc449cc8b5d228094c0","SB279407986","202214121127-v3.2.1","0fe37f4fdd6ba31869129f004f2143ee6501f0ab","23","1216e9dcd5bb2ba8ffa2171a220c4f00f381a885","17","135","9","11","7","13"
"64a9bbc449cc8b5d3b80953c","SB278791508","202214121127-v3.2.1","972","136","315","4","210","74","202","193","50"
"64a9bbc449cc8b5d438092aa","SB279408153","202214121127-v3.2.1","96c2ff73a613690cd350c65f79e92035ee97b543","ac8f371d156431c7da75f08dc1b70fd238321ae2","ee2185d098c9a6dd058495b62a4d0b83248d0ab7","9","82","2","2518245a937dfd7b6ddb87f320d6a3ae7ee0a59a","1","56"
"64a9bbc449cc8b5d8e809693","SB279406456","202214121127-v3.2.1","65d6a90dfcb8c8c53cdb213781edb20e25575469","87","47","48","10","74","7","4","65"
"64a9bbc449cc8b5d988091ec","SB2713433264","202214121127-v3.2.1","2a2450b769be5bc503c451681460d9b8901d706e","5","65","48","10","16","7","4","113"
"64a9bbc449cc8b5da0809367","SB279407860","202214121127-v3.2.1","533","22","41","21","3","23","23","20","18"
"64a9bbc449cc8b5dbe8093df","SB278790594","202214121127-v3.2.1","53","1","7","1","9","20","20","1","6"
"64a9bbc449cc8b5dcf80979a","SB278790253","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc449cc8b5de380951b","SB279406810","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc449cc8b5e1e8091e5","SB2713433271","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc449cc8b5e6f8091d4","SB2713433298","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc449cc8b5e878093ba","SB2710445284","202214121127-v3.2.1","9b15fa3c65a94ddaf07e2936f732e93e760d7d5e","25","3","4","10","6","29","2","57"
"64a9bbc449cc8b5eaf809501","SB277889594","202214121127-v3.2.1","a9a643a3089b9858a3486104c260bb8bc4d863b9","4","201","10","5","2","4","1","6"
"64a9bbc449cc8b5ec680951f","SB2710196264","202214121127-v3.2.1","65d6a90dfcb8c8c53cdb213781edb20e25575469","87","47","48","10","74","7","4","65"
"64a9bbc449cc8b5ee58092b2","SB278344679","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc449cc8b5ee88093f8","SB278791344","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc449cc8b5f698092b1","SB2710445809","202214121127-v3.2.1","472f575031ae378a73ddfad95aed4b88bbcf77d9","32","123","4","10","5","8","2","5"
"64a9bbc449cc8b5f99809184","SB2713433430","202214121127-v3.2.1","f81db5fa4f43f108d3edd4edb1412c9a049959aa","10","2","fd1d7627771ff4a3325a4dd63278415dc80036cc","3","7","1","4","af5725fc66d6e2972b0a095fc9f60b2637d191cd"
"64a9bbc449cc8b5faf809635","SB277889424","202214121127-v3.2.1","b8e51d929b53f8c36377b59fe91c8c475dd515d8","ed8875711e8e40d4086e674d53707185322b913a","1a1621f70e37e0c070f958bec0744defaf8e55a4","126","bef7844439b8081d1b43f7dfb8014b0ea99f5c18","7a41d647a64752ffed87bd4bc34754de9dfc18d7","05e509b674388fed0cedef6f7c7135fb8d12b606","8e7255093f2868d9418c88f5efc55923217235e6","127"
"64a9bbc449cc8b5fbd8096ae","SB279407117","202214121127-v3.2.1","53","1","7","1","9","20","20","1","6"
"64a9bbc449cc8b5fbe809579","SB2710445326","202214121127-v3.2.1","303","25","3","48","10","26","57","4","90"
"64a9bbc449cc8b5fc780933b","SB278790259","202214121127-v3.2.1","6565f9620126c4bdd219f3fa93df47a132114ce0","10","2","3","3","18","1","39ce6ba118c8fdc35aebf109587fe08bb8bc36ef","23"
"64a9bbc449cc8b5fce809502","SB278344850","202214121127-v3.2.1","65f9554a69bf036553fe11bfdefe59dd93501532","17","06e651323077e040b285a951e5ff50e783da329a","90","21","30","16","12","37"
"64a9bbc449cc8b604a8096f8","SB2711674105","202214121127-v3.2.1","add86f26873730e53352264373474fd59a9bea5c","10","292","7","3","7","1","4","2"
"64a9bbc449cc8b609280987f","SB279406492","202214121127-v3.2.1","0fe37f4fdd6ba31869129f004f2143ee6501f0ab","23","1216e9dcd5bb2ba8ffa2171a220c4f00f381a885","17","135","9","11","7","13"
"64a9bbc449cc8b60a6809200","SB2713433241","202214121127-v3.2.1","4eccef94732694ffeb135cd3173798392f799f98","2","11","23","15","10","83ecbf3829aaa16cf4db50b944cf687776663449","10","12"
"64a9bbc449cc8b60bc8094c6","SB2710442089","202214121127-v3.2.1","27871fad065d8f10278ea725c3c9ede936e2a579","10","2","7","3","60","1","02cfb7f2c7ad1fb3f8602a94c95ed8999527d905","2"
"64a9bbc449cc8b60c08094e0","SB278344710","202214121127-v3.2.1","c99bf85d2fbc42246d5557bd9304e6c950e8e0ed","16","4","74","76","75","9","6","74"
"64a9bbc449cc8b60c880942a","SB279407401","202214121127-v3.2.1","b3b7dede139f81eaa266c258ce2d66268667411e","798b4cd43239aa9778b1503c41564d2cc41c9762","18","72","31","2","20","1","73"
"64a9bbc449cc8b60f0809476","SB278790388","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc449cc8b61098093b6","SB2710441607","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc449cc8b610c8091e6","SB2713433270","202214121127-v3.2.1","6b56fb64c130c6785bbbae0ac19149bdf4e5a912","7","33","18","68","5","cd49a5041dfed58fb8b430c1b7b7d80084e3365a","2","2"
